Transaction_ID,Date,Region,City,Product,Channel,Units_Sold,Unit_Price ,Revenue ,Cost_per_Unit ,Total_Cost ,Profit
T00824,01-07-2023,Upper Franconia,Augsburg,Coca-Cola,Online,16847,0.83,13994.02,0.56,9514.38,4479.64
T00825,01-07-2023,Upper Franconia,Augsburg,Pepsi,Retail,15310,1.13,17354.32,0.58,8880.65,8473.67
T00826,01-07-2023,Upper Franconia,Augsburg,Pepsi,Supermarket,18248,0.83,15141.49,0.54,9840.19,5301.31
T00827,01-07-2023,Upper Franconia,Augsburg,Pepsi,Club/Bar,18317,1.09,19987.79,0.58,10600.45,9387.34
T00828,01-07-2023,Upper Franconia,Augsburg,Pepsi,Online,10306,0.97,9948.31,0.66,6790.04,3158.26
T00829,01-07-2023,Franconia,Regensburg,Club-Mate,Retail,2148,1.37,2940.2,0.85,1822.47,1117.74
T00830,01-07-2023,Franconia,Regensburg,Club-Mate,Supermarket,2067,1.4,2892.14,0.92,1910.25,981.89
T00831,01-07-2023,Franconia,Regensburg,Club-Mate,Club/Bar,2436,1.45,3528.56,0.88,2142.1,1386.46
T00832,01-07-2023,Franconia,Regensburg,Club-Mate,Online,4132,1.24,5133.65,0.9,3713.79,1419.86
T00833,01-07-2023,Franconia,Regensburg,Coca-Cola,Retail,8749,1,8732.3,0.62,5437.64,3294.67
T00834,01-07-2023,Franconia,Regensburg,Coca-Cola,Supermarket,17652,0.92,16155.33,0.55,9765.11,6390.22
T00835,01-07-2023,Franconia,Regensburg,Coca-Cola,Club/Bar,9814,1.04,10232.76,0.56,5475.35,4757.42
T00836,01-07-2023,Franconia,Regensburg,Coca-Cola,Online,11152,0.81,9032.13,0.65,7228.17,1803.97
T00837,01-07-2023,Franconia,Regensburg,Pepsi,Retail,15563,0.91,14219.1,0.6,9403.97,4815.13
T00838,01-07-2023,Franconia,Regensburg,Pepsi,Supermarket,19334,0.88,17080.5,0.58,11164.2,5916.29
T00839,01-07-2023,Franconia,Regensburg,Pepsi,Club/Bar,15925,1.17,18577.41,0.58,9192.78,9384.63
T00840,01-07-2023,Franconia,Regensburg,Pepsi,Online,12792,1.1,14082.35,0.67,8554.26,5528.09
T00841,01-07-2023,Swabia,Würzburg,Club-Mate,Retail,3120,1.39,4344.84,0.9,2822.21,1522.64
T00842,01-07-2023,Swabia,Würzburg,Club-Mate,Supermarket,4381,1.41,6185.94,0.86,3782.3,2403.64
T00843,01-07-2023,Swabia,Würzburg,Club-Mate,Club/Bar,6146,1.33,8193.41,0.92,5629.64,2563.78
T00844,01-07-2023,Swabia,Würzburg,Club-Mate,Online,3715,1.36,5062.62,0.95,3528.09,1534.53
T00845,01-07-2023,Swabia,Würzburg,Coca-Cola,Retail,14549,0.92,13382.74,0.66,9579.36,3803.38
T00846,01-07-2023,Swabia,Würzburg,Coca-Cola,Supermarket,13418,0.81,10822.12,0.5,6760.12,4062
T00847,01-07-2023,Swabia,Würzburg,Coca-Cola,Club/Bar,8353,1.03,8595.38,0.66,5513.72,3081.66
T00848,01-07-2023,Swabia,Würzburg,Coca-Cola,Online,14772,1.2,17699.6,0.51,7473.13,10226.47
T00849,01-07-2023,Swabia,Würzburg,Pepsi,Retail,9917,0.92,9101.21,0.56,5516.74,3584.47
T00850,01-07-2023,Swabia,Würzburg,Pepsi,Supermarket,17217,1.03,17670.43,0.54,9337.66,8332.76
T00851,01-07-2023,Swabia,Würzburg,Pepsi,Club/Bar,15890,0.82,12979.8,0.6,9492.05,3487.75
T00852,01-07-2023,Swabia,Würzburg,Pepsi,Online,14623,0.99,14473.99,0.54,7827.29,6646.69
T00853,01-07-2023,Swabia,Ingolstadt,Club-Mate,Retail,5962,1.32,7866.66,0.89,5324.17,2542.49
T00854,01-07-2023,Swabia,Ingolstadt,Club-Mate,Supermarket,4920,1.42,6969.45,0.9,4425.67,2543.79
T00855,01-07-2023,Swabia,Ingolstadt,Club-Mate,Club/Bar,4245,1.23,5213.21,0.93,3948.2,1265.01
T00856,01-07-2023,Swabia,Ingolstadt,Club-Mate,Online,3452,1.28,4419.38,0.9,3099.62,1319.76
T00857,01-07-2023,Swabia,Ingolstadt,Coca-Cola,Retail,15982,0.97,15424.3,0.62,9888.25,5536.05
T00858,01-07-2023,Swabia,Ingolstadt,Coca-Cola,Supermarket,8374,1.06,8901.43,0.58,4890.19,4011.24
T00859,01-07-2023,Swabia,Ingolstadt,Coca-Cola,Club/Bar,8787,1.13,9970.84,0.69,6044.29,3926.55
T00860,01-07-2023,Swabia,Ingolstadt,Coca-Cola,Online,16350,1.17,19083.93,0.62,10116.16,8967.76
T00861,01-07-2023,Swabia,Ingolstadt,Pepsi,Retail,19385,0.82,15914.54,0.51,9915.08,5999.46
T00862,01-07-2023,Swabia,Ingolstadt,Pepsi,Supermarket,12917,1.04,13426.34,0.68,8818.97,4607.37
T00863,01-07-2023,Swabia,Ingolstadt,Pepsi,Club/Bar,18288,1.08,19682.33,0.64,11668.09,8014.25
T00864,01-07-2023,Swabia,Ingolstadt,Pepsi,Online,8347,1.13,9397.39,0.53,4435.19,4962.2
T00865,01-07-2023,Lower Franconia,Erlangen,Club-Mate,Retail,3979,1.42,5669.32,0.82,3253.99,2415.33
T00866,01-07-2023,Lower Franconia,Erlangen,Club-Mate,Supermarket,3494,1.33,4635.25,0.9,3146.73,1488.52
T00867,01-07-2023,Lower Franconia,Erlangen,Club-Mate,Club/Bar,6556,1.5,9822.09,0.82,5393.37,4428.73
T00868,01-07-2023,Lower Franconia,Erlangen,Club-Mate,Online,2062,1.4,2885,0.82,1688.48,1196.51
T00869,01-07-2023,Lower Franconia,Erlangen,Coca-Cola,Retail,8563,0.93,7991.54,0.59,5041.85,2949.69
T00870,01-07-2023,Lower Franconia,Erlangen,Coca-Cola,Supermarket,9249,0.83,7647.86,0.51,4692.54,2955.32
T00871,01-07-2023,Lower Franconia,Erlangen,Coca-Cola,Club/Bar,17921,1.18,21083.39,0.55,9924.12,11159.27
T00872,01-07-2023,Lower Franconia,Erlangen,Coca-Cola,Online,8395,1.1,9226.8,0.62,5194.98,4031.83
T00873,01-07-2023,Lower Franconia,Erlangen,Pepsi,Retail,10310,0.85,8758.1,0.68,7030.22,1727.88
T00874,01-07-2023,Lower Franconia,Erlangen,Pepsi,Supermarket,11124,0.94,10406.96,0.55,6173.08,4233.88
T00875,01-07-2023,Lower Franconia,Erlangen,Pepsi,Club/Bar,14538,1.07,15627.13,0.58,8464.67,7162.45
T00876,01-07-2023,Lower Franconia,Erlangen,Pepsi,Online,18383,1.13,20731.52,0.55,10117.31,10614.21
T00877,01-07-2023,Swabia,Bayreuth,Club-Mate,Retail,5790,1.36,7866.45,0.85,4902.54,2963.92
T00878,01-07-2023,Swabia,Bayreuth,Club-Mate,Supermarket,2850,1.34,3820.38,0.83,2372.2,1448.18
T00879,01-07-2023,Swabia,Bayreuth,Club-Mate,Club/Bar,3639,1.41,5113.96,0.84,3042.45,2071.51
T00880,01-07-2023,Swabia,Bayreuth,Club-Mate,Online,4945,1.24,6144.8,0.9,4428.87,1715.94
T00881,01-07-2023,Swabia,Bayreuth,Coca-Cola,Retail,17475,1.18,20612.39,0.69,12143.37,8469.02
T00882,01-07-2023,Swabia,Bayreuth,Coca-Cola,Supermarket,16351,0.88,14346.41,0.66,10717.83,3628.57
T00883,01-07-2023,Swabia,Bayreuth,Coca-Cola,Club/Bar,11789,0.94,11075.22,0.63,7444.75,3630.47
T00884,01-07-2023,Swabia,Bayreuth,Coca-Cola,Online,11544,0.86,9941.74,0.65,7522.14,2419.61
T00885,01-07-2023,Swabia,Bayreuth,Pepsi,Retail,11657,1.1,12872.61,0.57,6611.99,6260.62
T00886,01-07-2023,Swabia,Bayreuth,Pepsi,Supermarket,17514,0.9,15845.81,0.6,10561.13,5284.68
T00887,01-07-2023,Swabia,Bayreuth,Pepsi,Club/Bar,12407,0.97,12007.54,0.55,6846.52,5161.01
T00888,01-07-2023,Swabia,Bayreuth,Pepsi,Online,18882,0.86,16158.19,0.57,10809.65,5348.53
T00889,01-07-2023,Swabia,Bamberg,Club-Mate,Retail,5171,1.36,7010.39,0.99,5098.13,1912.26
T00890,01-07-2023,Swabia,Bamberg,Club-Mate,Supermarket,6658,1.48,9847.39,0.97,6469.54,3377.85
T00891,01-07-2023,Swabia,Bamberg,Club-Mate,Club/Bar,3124,1.45,4520.03,0.88,2762.86,1757.16
T00892,01-07-2023,Swabia,Bamberg,Club-Mate,Online,4271,1.3,5572.68,0.81,3479.79,2092.89
T00893,01-07-2023,Swabia,Bamberg,Coca-Cola,Retail,9792,1.02,9960.14,0.57,5586.5,4373.63
T00894,01-07-2023,Swabia,Bamberg,Coca-Cola,Supermarket,18958,0.8,15233.4,0.59,11271.41,3961.99
T00895,01-07-2023,Swabia,Bamberg,Coca-Cola,Club/Bar,8325,0.8,6692.14,0.65,5407.88,1284.27
T00896,01-07-2023,Swabia,Bamberg,Coca-Cola,Online,11732,1,11726.63,0.65,7671.21,4055.42
T00897,01-07-2023,Swabia,Bamberg,Pepsi,Retail,8678,0.98,8477.45,0.63,5444.73,3032.71
T00898,01-07-2023,Swabia,Bamberg,Pepsi,Supermarket,14015,1.04,14595.55,0.67,9425.64,5169.91
T00899,01-07-2023,Swabia,Bamberg,Pepsi,Club/Bar,16126,1.17,18887.95,0.57,9218.41,9669.54
T00900,01-07-2023,Swabia,Bamberg,Pepsi,Online,13349,1.19,15891.12,0.69,9214.82,6676.3
T00901,01-07-2023,Lower Bavaria,Passau,Club-Mate,Retail,3187,1.48,4717.46,0.85,2718.66,1998.8
T00902,01-07-2023,Lower Bavaria,Passau,Club-Mate,Supermarket,3085,1.45,4464.74,0.94,2894.54,1570.2
T00903,01-07-2023,Lower Bavaria,Passau,Club-Mate,Club/Bar,4338,1.46,6334.31,0.85,3672.75,2661.57
T00904,01-07-2023,Lower Bavaria,Passau,Club-Mate,Online,4514,1.41,6371.37,0.93,4198.59,2172.78
T00905,01-07-2023,Lower Bavaria,Passau,Coca-Cola,Retail,10184,0.86,8797.88,0.68,6879.06,1918.82
T00906,01-07-2023,Lower Bavaria,Passau,Coca-Cola,Supermarket,16120,1.15,18595.07,0.53,8490.69,10104.38
T00907,01-07-2023,Lower Bavaria,Passau,Coca-Cola,Club/Bar,8143,0.96,7814.28,0.68,5553.82,2260.46
T00908,01-07-2023,Lower Bavaria,Passau,Coca-Cola,Online,17696,1.05,18524.48,0.55,9794.37,8730.11
T00909,01-07-2023,Lower Bavaria,Passau,Pepsi,Retail,17434,1.16,20184.18,0.63,10977.47,9206.71
T00910,01-07-2023,Lower Bavaria,Passau,Pepsi,Supermarket,18851,1.17,21963.41,0.57,10712.57,11250.85
T00911,01-07-2023,Lower Bavaria,Passau,Pepsi,Club/Bar,19819,1.18,23354.12,0.56,11017.81,12336.3
T00912,01-07-2023,Lower Bavaria,Passau,Pepsi,Online,10093,0.85,8618.63,0.58,5862.84,2755.79
T00913,01-07-2023,Upper Palatinate,Rosenheim,Club-Mate,Retail,6156,1.26,7763.51,0.8,4933.35,2830.16
T00914,01-07-2023,Upper Palatinate,Rosenheim,Club-Mate,Supermarket,4997,1.45,7236.06,0.98,4884.65,2351.41
T00915,01-07-2023,Upper Palatinate,Rosenheim,Club-Mate,Club/Bar,4095,1.36,5584.54,0.97,3988.49,1596.05
T00916,01-07-2023,Upper Palatinate,Rosenheim,Club-Mate,Online,6926,1.43,9936.05,0.87,6033.59,3902.46
T00917,01-07-2023,Upper Palatinate,Rosenheim,Coca-Cola,Retail,13863,0.99,13774.63,0.57,7880.95,5893.67
T00918,01-07-2023,Upper Palatinate,Rosenheim,Coca-Cola,Supermarket,8078,0.96,7749.37,0.69,5591.54,2157.83
T00919,01-07-2023,Upper Palatinate,Rosenheim,Coca-Cola,Club/Bar,12423,1.14,14107.12,0.53,6555.83,7551.3
T00920,01-07-2023,Upper Palatinate,Rosenheim,Coca-Cola,Online,15436,1.05,16220.15,0.51,7820.25,8399.9
T00921,01-07-2023,Upper Palatinate,Rosenheim,Pepsi,Retail,15825,1.17,18496.41,0.58,9151.75,9344.67
T00922,01-07-2023,Upper Palatinate,Rosenheim,Pepsi,Supermarket,9550,0.87,8331.92,0.56,5325.03,3006.88
T00923,01-07-2023,Upper Palatinate,Rosenheim,Pepsi,Club/Bar,12125,0.88,10705.15,0.51,6243.78,4461.38
T00924,01-07-2023,Upper Palatinate,Rosenheim,Pepsi,Online,13171,1.17,15402.71,0.69,9106.57,6296.14
T00925,01-08-2023,Swabia,Munich,Club-Mate,Retail,2672,1.21,3243.88,0.84,2244.25,999.63
T00926,01-08-2023,Swabia,Munich,Club-Mate,Supermarket,2413,1.43,3461.63,0.89,2137.53,1324.1
T00927,01-08-2023,Swabia,Munich,Club-Mate,Club/Bar,6970,1.26,8747.49,0.91,6348.82,2398.66
T00928,01-08-2023,Swabia,Munich,Club-Mate,Online,2806,1.2,3375.82,0.94,2629.23,746.59
T00929,01-08-2023,Swabia,Munich,Coca-Cola,Retail,18772,1.1,20614.49,0.61,11425.69,9188.8
T00930,01-08-2023,Swabia,Munich,Coca-Cola,Supermarket,15690,0.94,14675.86,0.56,8850.26,5825.6
T00931,01-08-2023,Swabia,Munich,Coca-Cola,Club/Bar,9595,1.19,11441.84,0.55,5261.22,6180.61
T00932,01-08-2023,Swabia,Munich,Coca-Cola,Online,11363,0.91,10299.4,0.65,7388.6,2910.8
T00933,01-08-2023,Swabia,Munich,Pepsi,Retail,8335,1.08,9019.57,0.52,4375.24,4644.33
T00934,01-08-2023,Swabia,Munich,Pepsi,Supermarket,10285,1.15,11832.79,0.52,5304.06,6528.73
T00935,01-08-2023,Swabia,Munich,Pepsi,Club/Bar,12690,1.05,13321.75,0.57,7254.28,6067.48
T00936,01-08-2023,Swabia,Munich,Pepsi,Online,17574,1.09,19234.4,0.53,9281.99,9952.41
T00937,01-08-2023,Swabia,Nuremberg,Club-Mate,Retail,6076,1.49,9026.74,0.97,5877.19,3149.55
T00938,01-08-2023,Swabia,Nuremberg,Club-Mate,Supermarket,3955,1.4,5542.56,0.84,3330.85,2211.71
T00939,01-08-2023,Swabia,Nuremberg,Club-Mate,Club/Bar,2485,1.38,3426.05,0.81,2002.81,1423.24
T00940,01-08-2023,Swabia,Nuremberg,Club-Mate,Online,4609,1.39,6428.95,0.84,3865.88,2563.06
T00941,01-08-2023,Swabia,Nuremberg,Coca-Cola,Retail,14865,1.06,15811.29,0.62,9224.76,6586.53
T00942,01-08-2023,Swabia,Nuremberg,Coca-Cola,Supermarket,13864,1.13,15675.63,0.68,9450.23,6225.4
T00943,01-08-2023,Swabia,Nuremberg,Coca-Cola,Club/Bar,10629,1.1,11660.65,0.6,6330.12,5330.53
T00944,01-08-2023,Swabia,Nuremberg,Coca-Cola,Online,8016,1.07,8543,0.52,4193.18,4349.83
T00945,01-08-2023,Swabia,Nuremberg,Pepsi,Retail,9040,1.18,10670.03,0.62,5613.13,5056.9
T00946,01-08-2023,Swabia,Nuremberg,Pepsi,Supermarket,16786,1.07,18029.76,0.58,9674.62,8355.14
T00947,01-08-2023,Swabia,Nuremberg,Pepsi,Club/Bar,9038,0.82,7412.72,0.52,4706.33,2706.39
T00948,01-08-2023,Swabia,Nuremberg,Pepsi,Online,10502,0.81,8544.42,0.6,6317.97,2226.45
T00949,01-08-2023,Franconia,Augsburg,Club-Mate,Retail,4781,1.34,6417.75,0.84,4036.99,2380.76
T00950,01-08-2023,Franconia,Augsburg,Club-Mate,Supermarket,3153,1.39,4368.16,0.9,2845.38,1522.78
T00951,01-08-2023,Franconia,Augsburg,Club-Mate,Club/Bar,2977,1.25,3714.86,0.96,2860.06,854.8
T00952,01-08-2023,Franconia,Augsburg,Club-Mate,Online,4528,1.23,5547.55,0.8,3629.81,1917.74
T00953,01-08-2023,Franconia,Augsburg,Coca-Cola,Retail,8644,1.1,9513.26,0.68,5843.72,3669.54
T00954,01-08-2023,Franconia,Augsburg,Coca-Cola,Supermarket,18604,0.94,17430.6,0.68,12605.07,4825.53
T00955,01-08-2023,Franconia,Augsburg,Coca-Cola,Club/Bar,8293,1.16,9630.21,0.63,5225.2,4405.01
T00956,01-08-2023,Franconia,Augsburg,Coca-Cola,Online,18759,0.81,15154.17,0.64,11964.21,3189.96
T00957,01-08-2023,Franconia,Augsburg,Pepsi,Retail,18848,1.19,22428.95,0.56,10602.2,11826.75
T00958,01-08-2023,Franconia,Augsburg,Pepsi,Supermarket,8698,1.12,9726.89,0.52,4526.44,5200.45
T00959,01-08-2023,Franconia,Augsburg,Pepsi,Club/Bar,10657,0.99,10553.05,0.67,7121.73,3431.32
T00960,01-08-2023,Franconia,Augsburg,Pepsi,Online,12344,0.98,12125.67,0.61,7486.21,4639.46
T00961,01-08-2023,Upper Palatinate,Regensburg,Club-Mate,Retail,2822,1.28,3611.16,0.98,2775.2,835.96
T00962,01-08-2023,Upper Palatinate,Regensburg,Club-Mate,Supermarket,5942,1.3,7742.78,0.94,5555.93,2186.84
T00963,01-08-2023,Upper Palatinate,Regensburg,Club-Mate,Club/Bar,5583,1.22,6795.99,0.95,5307.3,1488.69
T00964,01-08-2023,Upper Palatinate,Regensburg,Club-Mate,Online,5186,1.25,6492.07,0.93,4811.13,1680.94
T00965,01-08-2023,Upper Palatinate,Regensburg,Coca-Cola,Retail,16359,0.96,15767.55,0.58,9455.5,6312.06
T00966,01-08-2023,Upper Palatinate,Regensburg,Coca-Cola,Supermarket,17370,1.19,20598.31,0.61,10534.3,10064.02
T00967,01-08-2023,Upper Palatinate,Regensburg,Coca-Cola,Club/Bar,11460,1.06,12173.05,0.54,6201.08,5971.97
T00968,01-08-2023,Upper Palatinate,Regensburg,Coca-Cola,Online,14729,0.85,12528.12,0.54,7932.55,4595.57
T00969,01-08-2023,Upper Palatinate,Regensburg,Pepsi,Retail,9777,0.82,8016.5,0.64,6264.61,1751.89
T00970,01-08-2023,Upper Palatinate,Regensburg,Pepsi,Supermarket,10055,1.07,10759.1,0.52,5223.24,5535.86
T00971,01-08-2023,Upper Palatinate,Regensburg,Pepsi,Club/Bar,14795,1.2,17746.88,0.55,8103.28,9643.6
T00972,01-08-2023,Upper Palatinate,Regensburg,Pepsi,Online,18357,1.02,18750.61,0.58,10650.98,8099.63
T00973,01-08-2023,Upper Franconia,Würzburg,Club-Mate,Retail,3373,1.4,4723.02,0.93,3146.1,1576.92
T00974,01-08-2023,Upper Franconia,Würzburg,Club-Mate,Supermarket,6765,1.41,9511.59,0.99,6669.77,2841.82
T00975,01-08-2023,Upper Franconia,Würzburg,Club-Mate,Club/Bar,5854,1.44,8426.31,0.9,5260.39,3165.93
T00976,01-08-2023,Upper Franconia,Würzburg,Club-Mate,Online,6694,1.33,8899.14,0.9,6019.68,2879.46
T00977,01-08-2023,Upper Franconia,Würzburg,Coca-Cola,Retail,10975,0.9,9927.57,0.59,6459.33,3468.24
T00978,01-08-2023,Upper Franconia,Würzburg,Coca-Cola,Supermarket,19745,1.02,20120.8,0.6,11801.57,8319.23
T00979,01-08-2023,Upper Franconia,Würzburg,Coca-Cola,Club/Bar,13542,1.13,15332.87,0.66,8962.05,6370.82
T00980,01-08-2023,Upper Franconia,Würzburg,Coca-Cola,Online,15311,1.07,16378.78,0.54,8313.88,8064.9
T00981,01-08-2023,Upper Franconia,Würzburg,Pepsi,Retail,11313,1.03,11596.39,0.53,6012.39,5584
T00982,01-08-2023,Upper Franconia,Würzburg,Pepsi,Supermarket,12978,1.12,14472.58,0.56,7257.57,7215
T00983,01-08-2023,Upper Franconia,Würzburg,Pepsi,Club/Bar,16318,1.11,18160.61,0.64,10429.59,7731.02
T00984,01-08-2023,Upper Franconia,Würzburg,Pepsi,Online,9760,0.95,9246.56,0.7,6830.64,2415.92
T00985,01-08-2023,Upper Palatinate,Ingolstadt,Club-Mate,Retail,3492,1.21,4230.98,0.93,3257.26,973.72
T00986,01-08-2023,Upper Palatinate,Ingolstadt,Club-Mate,Supermarket,5203,1.43,7458.44,0.87,4526.64,2931.8
T00987,01-08-2023,Upper Palatinate,Ingolstadt,Club-Mate,Club/Bar,6422,1.38,8851.71,0.9,5787.87,3063.83
T00988,01-08-2023,Upper Palatinate,Ingolstadt,Club-Mate,Online,5703,1.29,7381.49,0.82,4703.3,2678.19
T00989,01-08-2023,Upper Palatinate,Ingolstadt,Coca-Cola,Retail,19689,1.03,20210.34,0.56,11008.4,9201.93
T00990,01-08-2023,Upper Palatinate,Ingolstadt,Coca-Cola,Supermarket,13316,1.01,13495.35,0.5,6696.59,6798.76
T00991,01-08-2023,Upper Palatinate,Ingolstadt,Coca-Cola,Club/Bar,9655,1.12,10815.35,0.58,5624.4,5190.95
T00992,01-08-2023,Upper Palatinate,Ingolstadt,Coca-Cola,Online,14193,0.96,13671.81,0.68,9662.37,4009.44
T00993,01-08-2023,Upper Palatinate,Ingolstadt,Pepsi,Retail,13701,0.94,12914.03,0.7,9558.05,3355.98
T00994,01-08-2023,Upper Palatinate,Ingolstadt,Pepsi,Supermarket,17036,0.87,14790.1,0.66,11295.94,3494.16
T00995,01-08-2023,Upper Palatinate,Ingolstadt,Pepsi,Club/Bar,16954,1.03,17432.96,0.6,10097.65,7335.31
T00996,01-08-2023,Upper Palatinate,Ingolstadt,Pepsi,Online,14802,1.06,15656.84,0.52,7662.6,7994.24
T00997,01-08-2023,Upper Bavaria,Erlangen,Club-Mate,Retail,6943,1.31,9074.57,0.99,6884.4,2190.17
T00998,01-08-2023,Upper Bavaria,Erlangen,Club-Mate,Supermarket,3411,1.41,4817.56,0.84,2854.09,1963.47
T00999,01-08-2023,Upper Bavaria,Erlangen,Club-Mate,Club/Bar,6874,1.47,10104.82,0.87,5982.96,4121.86
T01000,01-08-2023,Upper Bavaria,Erlangen,Club-Mate,Online,4539,1.22,5552.29,0.88,3975.29,1577
T01001,01-08-2023,Upper Bavaria,Erlangen,Coca-Cola,Retail,15922,1.03,16350.26,0.53,8429.37,7920.88
T01002,01-08-2023,Upper Bavaria,Erlangen,Coca-Cola,Supermarket,9824,0.89,8715.55,0.69,6764.25,1951.3
T01003,01-08-2023,Upper Bavaria,Erlangen,Coca-Cola,Club/Bar,16708,0.94,15652.15,0.63,10448.61,5203.54
T01004,01-08-2023,Upper Bavaria,Erlangen,Coca-Cola,Online,8313,0.92,7651.69,0.57,4761.69,2890
T01005,01-08-2023,Upper Bavaria,Erlangen,Pepsi,Retail,9174,0.94,8654.59,0.57,5221.97,3432.62
T01006,01-08-2023,Upper Bavaria,Erlangen,Pepsi,Supermarket,13916,0.86,11944.59,0.63,8806.48,3138.1
T01007,01-08-2023,Upper Bavaria,Erlangen,Pepsi,Club/Bar,9842,1.11,10904.93,0.52,5081.2,5823.73
T01008,01-08-2023,Upper Bavaria,Erlangen,Pepsi,Online,14893,0.95,14096.01,0.56,8309.38,5786.63
T01009,01-08-2023,Lower Bavaria,Bayreuth,Club-Mate,Retail,6165,1.29,7940.84,0.8,4955.83,2985.01
T01010,01-08-2023,Lower Bavaria,Bayreuth,Club-Mate,Supermarket,4489,1.24,5574.64,0.87,3908.47,1666.17
T01011,01-08-2023,Lower Bavaria,Bayreuth,Club-Mate,Club/Bar,3307,1.27,4194.58,0.82,2711.81,1482.78
T01012,01-08-2023,Lower Bavaria,Bayreuth,Club-Mate,Online,2249,1.38,3099.65,0.98,2203.03,896.63
T01013,01-08-2023,Lower Bavaria,Bayreuth,Coca-Cola,Retail,14088,0.96,13462.83,0.58,8127.46,5335.37
T01014,01-08-2023,Lower Bavaria,Bayreuth,Coca-Cola,Supermarket,14448,1.11,16065.89,0.64,9271.41,6794.48
T01015,01-08-2023,Lower Bavaria,Bayreuth,Coca-Cola,Club/Bar,15963,0.92,14685.04,0.53,8485.32,6199.72
T01016,01-08-2023,Lower Bavaria,Bayreuth,Coca-Cola,Online,17808,0.98,17399.79,0.61,10865.7,6534.09
T01017,01-08-2023,Lower Bavaria,Bayreuth,Pepsi,Retail,17064,1.2,20442.4,0.55,9450.59,10991.81
T01018,01-08-2023,Lower Bavaria,Bayreuth,Pepsi,Supermarket,11776,0.83,9727.96,0.54,6339.37,3388.58
T01019,01-08-2023,Lower Bavaria,Bayreuth,Pepsi,Club/Bar,8845,1.08,9591.5,0.6,5300.87,4290.63
T01020,01-08-2023,Lower Bavaria,Bayreuth,Pepsi,Online,8044,1,8025.31,0.7,5620.42,2404.88
T01021,01-08-2023,Upper Franconia,Bamberg,Club-Mate,Retail,6214,1.44,8917.84,0.91,5641.54,3276.3
T01022,01-08-2023,Upper Franconia,Bamberg,Club-Mate,Supermarket,3463,1.2,4160.51,0.99,3413.32,747.19
T01023,01-08-2023,Upper Franconia,Bamberg,Club-Mate,Club/Bar,4627,1.44,6645.48,0.96,4463.49,2181.99
T01024,01-08-2023,Upper Franconia,Bamberg,Club-Mate,Online,3583,1.49,5349.49,0.97,3480,1869.49
T01025,01-08-2023,Upper Franconia,Bamberg,Coca-Cola,Retail,10989,1.02,11163.58,0.52,5741.9,5421.68
T01026,01-08-2023,Upper Franconia,Bamberg,Coca-Cola,Supermarket,14290,1.03,14787.8,0.6,8505.24,6282.56
T01027,01-08-2023,Upper Franconia,Bamberg,Coca-Cola,Club/Bar,14392,0.82,11735.53,0.67,9630.5,2105.03
T01028,01-08-2023,Upper Franconia,Bamberg,Coca-Cola,Online,13149,1.16,15198.83,0.62,8154.7,7044.13
T01029,01-08-2023,Upper Franconia,Bamberg,Pepsi,Retail,17209,0.84,14469.33,0.67,11543.24,2926.09
T01030,01-08-2023,Upper Franconia,Bamberg,Pepsi,Supermarket,9721,0.9,8794.48,0.69,6686.13,2108.34
T01031,01-08-2023,Upper Franconia,Bamberg,Pepsi,Club/Bar,16841,1.2,20195.02,0.63,10690.2,9504.82
T01032,01-08-2023,Upper Franconia,Bamberg,Pepsi,Online,15865,1.01,16086.26,0.65,10253.38,5832.88
T01033,01-08-2023,Lower Bavaria,Passau,Club-Mate,Retail,2319,1.41,3275.64,0.98,2283.03,992.61
T01034,01-08-2023,Lower Bavaria,Passau,Club-Mate,Supermarket,4695,1.44,6779.91,0.85,3967.42,2812.48
T01035,01-08-2023,Lower Bavaria,Passau,Club-Mate,Club/Bar,2248,1.41,3170.23,0.85,1911.79,1258.43
T01036,01-08-2023,Lower Bavaria,Passau,Club-Mate,Online,5716,1.25,7166.48,0.91,5229.48,1937
T01037,01-08-2023,Lower Bavaria,Passau,Coca-Cola,Retail,17239,0.83,14375.07,0.52,8948.15,5426.92
T01038,01-08-2023,Lower Bavaria,Passau,Coca-Cola,Supermarket,12881,0.89,11499.53,0.52,6639.27,4860.26
T01039,01-08-2023,Lower Bavaria,Passau,Coca-Cola,Club/Bar,16754,1,16766.79,0.62,10312.61,6454.18
T01040,01-08-2023,Lower Bavaria,Passau,Coca-Cola,Online,13073,0.91,11921.86,0.53,6926,4995.86
T01041,01-08-2023,Lower Bavaria,Passau,Pepsi,Retail,17533,1.09,19163.22,0.58,10089.71,9073.51
T01042,01-08-2023,Lower Bavaria,Passau,Pepsi,Supermarket,11646,1.13,13145.57,0.56,6548.89,6596.68
T01043,01-08-2023,Lower Bavaria,Passau,Pepsi,Club/Bar,19254,0.89,17066.05,0.69,13351.02,3715.03
T01044,01-08-2023,Lower Bavaria,Passau,Pepsi,Online,15467,1.14,17692.95,0.6,9269.68,8423.28
T01045,01-08-2023,Upper Franconia,Rosenheim,Club-Mate,Retail,2046,1.21,2484.67,0.83,1690.65,794.02
T01046,01-08-2023,Upper Franconia,Rosenheim,Club-Mate,Supermarket,3217,1.29,4162.93,0.82,2643.1,1519.83
T01047,01-08-2023,Upper Franconia,Rosenheim,Club-Mate,Club/Bar,6981,1.42,9904.3,0.9,6257.47,3646.83
